Timestamp,Open,High,Low,Close,Volume_(BTC),Volume_(Currency),Weighted_Price
1774976553,67542.07857770176,67542.07857770176,67542.07857770176,67542.07857770176,0.0,0.0,67542.07857770176
1774980130,67395.06167693074,67395.06167693074,67395.06167693074,67395.06167693074,0.0,0.0,67395.06167693074
1774983739,67721.57727071697,67721.57727071697,67721.57727071697,67721.57727071697,0.0,0.0,67721.57727071697
1774987363,67762.72263907967,67762.72263907967,67762.72263907967,67762.72263907967,0.0,0.0,67762.72263907967
1774990800,68136.90158842586,68136.90158842586,68136.90158842586,68136.90158842586,0.0,0.0,68136.90158842586
1774994551,68196.60422235407,68196.60422235407,68196.60422235407,68196.60422235407,0.0,0.0,68196.60422235407
1774998192,68146.94856232416,68146.94856232416,68146.94856232416,68146.94856232416,0.0,0.0,68146.94856232416
1775001767,68231.32977209098,68231.32977209098,68231.32977209098,68231.32977209098,0.0,0.0,68231.32977209098
1775005402,68223.70211409187,68223.70211409187,68223.70211409187,68223.70211409187,0.0,0.0,68223.70211409187
1775008973,67741.61626889415,67741.61626889415,67741.61626889415,67741.61626889415,0.0,0.0,67741.61626889415
1775012531,67581.86166020094,67581.86166020094,67581.86166020094,67581.86166020094,0.0,0.0,67581.86166020094
1775016003,68067.62035882538,68067.62035882538,68067.62035882538,68067.62035882538,0.0,0.0,68067.62035882538
1775019806,68224.37632532336,68224.37632532336,68224.37632532336,68224.37632532336,0.0,0.0,68224.37632532336
1775023328,68401.93752431103,68401.93752431103,68401.93752431103,68401.93752431103,0.0,0.0,68401.93752431103
1775027037,69101.02455101817,69101.02455101817,69101.02455101817,69101.02455101817,0.0,0.0,69101.02455101817
1775030542,68646.2153927601,68646.2153927601,68646.2153927601,68646.2153927601,0.0,0.0,68646.2153927601
1775034069,68680.0015059391,68680.0015059391,68680.0015059391,68680.0015059391,0.0,0.0,68680.0015059391
1775037684,68626.63130937202,68626.63130937202,68626.63130937202,68626.63130937202,0.0,0.0,68626.63130937202
1775041325,68508.40129805205,68508.40129805205,68508.40129805205,68508.40129805205,0.0,0.0,68508.40129805205
1775044918,68680.84374401876,68680.84374401876,68680.84374401876,68680.84374401876,0.0,0.0,68680.84374401876
1775048473,68343.56225372679,68343.56225372679,68343.56225372679,68343.56225372679,0.0,0.0,68343.56225372679
1775052022,68151.20863221223,68151.20863221223,68151.20863221223,68151.20863221223,0.0,0.0,68151.20863221223
1775055716,68576.84472219975,68576.84472219975,68576.84472219975,68576.84472219975,0.0,0.0,68576.84472219975
1775059280,68912.84268211982,68912.84268211982,68912.84268211982,68912.84268211982,0.0,0.0,68912.84268211982
1775062975,68799.77917560302,68799.77917560302,68799.77917560302,68799.77917560302,0.0,0.0,68799.77917560302
1775066579,68240.24706711619,68240.24706711619,68240.24706711619,68240.24706711619,0.0,0.0,68240.24706711619
1775070202,68023.58605482857,68023.58605482857,68023.58605482857,68023.58605482857,0.0,0.0,68023.58605482857
1775073749,68154.86398435834,68154.86398435834,68154.86398435834,68154.86398435834,0.0,0.0,68154.86398435834
1775077384,68175.95391085128,68175.95391085128,68175.95391085128,68175.95391085128,0.0,0.0,68175.95391085128
1775080927,68391.24257663927,68391.24257663927,68391.24257663927,68391.24257663927,0.0,0.0,68391.24257663927
1775084537,68114.03006381732,68114.03006381732,68114.03006381732,68114.03006381732,0.0,0.0,68114.03006381732
1775088146,68089.0553821667,68089.0553821667,68089.0553821667,68089.0553821667,0.0,0.0,68089.0553821667
1775091722,68603.81518600573,68603.81518600573,68603.81518600573,68603.81518600573,0.0,0.0,68603.81518600573
1775095209,67340.65566741725,67340.65566741725,67340.65566741725,67340.65566741725,0.0,0.0,67340.65566741725
1775098964,66883.83605935876,66883.83605935876,66883.83605935876,66883.83605935876,0.0,0.0,66883.83605935876
1775102440,66575.77213344672,66575.77213344672,66575.77213344672,66575.77213344672,0.0,0.0,66575.77213344672
1775106108,66321.04797309662,66321.04797309662,66321.04797309662,66321.04797309662,0.0,0.0,66321.04797309662
1775109752,66602.8413160976,66602.8413160976,66602.8413160976,66602.8413160976,0.0,0.0,66602.8413160976
1775113357,66656.94078042037,66656.94078042037,66656.94078042037,66656.94078042037,0.0,0.0,66656.94078042037
1775116999,66909.34933451931,66909.34933451931,66909.34933451931,66909.34933451931,0.0,0.0,66909.34933451931
1775120577,66449.57544171493,66449.57544171493,66449.57544171493,66449.57544171493,0.0,0.0,66449.57544171493
1775124022,66435.38009063744,66435.38009063744,66435.38009063744,66435.38009063744,0.0,0.0,66435.38009063744
1775127743,66446.2507697172,66446.2507697172,66446.2507697172,66446.2507697172,0.0,0.0,66446.2507697172
1775131355,66211.97878883997,66211.97878883997,66211.97878883997,66211.97878883997,0.0,0.0,66211.97878883997
1775134816,66045.87831151168,66045.87831151168,66045.87831151168,66045.87831151168,0.0,0.0,66045.87831151168
1775138564,66188.87154071992,66188.87154071992,66188.87154071992,66188.87154071992,0.0,0.0,66188.87154071992
1775142169,66909.19266878879,66909.19266878879,66909.19266878879,66909.19266878879,0.0,0.0,66909.19266878879
1775145781,66795.72084034089,66795.72084034089,66795.72084034089,66795.72084034089,0.0,0.0,66795.72084034089
1775149212,67115.41516763417,67115.41516763417,67115.41516763417,67115.41516763417,0.0,0.0,67115.41516763417
1775152981,66685.7541320896,66685.7541320896,66685.7541320896,66685.7541320896,0.0,0.0,66685.7541320896
1775156547,66968.16740110016,66968.16740110016,66968.16740110016,66968.16740110016,0.0,0.0,66968.16740110016
1775160128,67007.8370561365,67007.8370561365,67007.8370561365,67007.8370561365,0.0,0.0,67007.8370561365
1775163770,66936.7766889142,66936.7766889142,66936.7766889142,66936.7766889142,0.0,0.0,66936.7766889142
1775167338,66913.35635201377,66913.35635201377,66913.35635201377,66913.35635201377,0.0,0.0,66913.35635201377
1775170983,67019.98617750364,67019.98617750364,67019.98617750364,67019.98617750364,0.0,0.0,67019.98617750364
1775174623,66891.6645686824,66891.6645686824,66891.6645686824,66891.6645686824,0.0,0.0,66891.6645686824
1775178160,66766.83378026339,66766.83378026339,66766.83378026339,66766.83378026339,0.0,0.0,66766.83378026339
1775181766,66598.5292617686,66598.5292617686,66598.5292617686,66598.5292617686,0.0,0.0,66598.5292617686
1775185436,66486.53838422897,66486.53838422897,66486.53838422897,66486.53838422897,0.0,0.0,66486.53838422897
1775188957,66592.5837886582,66592.5837886582,66592.5837886582,66592.5837886582,0.0,0.0,66592.5837886582
1775192550,66622.1301266791,66622.1301266791,66622.1301266791,66622.1301266791,0.0,0.0,66622.1301266791
1775196113,66565.35592404183,66565.35592404183,66565.35592404183,66565.35592404183,0.0,0.0,66565.35592404183
1775199624,66774.72967202778,66774.72967202778,66774.72967202778,66774.72967202778,0.0,0.0,66774.72967202778
1775203378,67029.59211299967,67029.59211299967,67029.59211299967,67029.59211299967,0.0,0.0,67029.59211299967
1775206941,66960.01542488545,66960.01542488545,66960.01542488545,66960.01542488545,0.0,0.0,66960.01542488545
1775210580,66849.26901001042,66849.26901001042,66849.26901001042,66849.26901001042,0.0,0.0,66849.26901001042
1775214187,66880.5203155653,66880.5203155653,66880.5203155653,66880.5203155653,0.0,0.0,66880.5203155653
1775217757,66995.15627559036,66995.15627559036,66995.15627559036,66995.15627559036,0.0,0.0,66995.15627559036
1775221357,66748.11979266288,66748.11979266288,66748.11979266288,66748.11979266288,0.0,0.0,66748.11979266288
1775225015,66660.11042612021,66660.11042612021,66660.11042612021,66660.11042612021,0.0,0.0,66660.11042612021
1775228605,66955.22348841895,66955.22348841895,66955.22348841895,66955.22348841895,0.0,0.0,66955.22348841895
1775232219,66852.90061614981,66852.90061614981,66852.90061614981,66852.90061614981,0.0,0.0,66852.90061614981
1775235619,66999.82831564221,66999.82831564221,66999.82831564221,66999.82831564221,0.0,0.0,66999.82831564221
1775239375,66854.37823021295,66854.37823021295,66854.37823021295,66854.37823021295,0.0,0.0,66854.37823021295
1775242905,66806.59346136711,66806.59346136711,66806.59346136711,66806.59346136711,0.0,0.0,66806.59346136711
1775246540,66857.44858264831,66857.44858264831,66857.44858264831,66857.44858264831,0.0,0.0,66857.44858264831
1775250247,66834.11292973414,66834.11292973414,66834.11292973414,66834.11292973414,0.0,0.0,66834.11292973414
1775253788,66933.25990570891,66933.25990570891,66933.25990570891,66933.25990570891,0.0,0.0,66933.25990570891
1775257446,66894.47014206758,66894.47014206758,66894.47014206758,66894.47014206758,0.0,0.0,66894.47014206758
1775261073,66939.69121715311,66939.69121715311,66939.69121715311,66939.69121715311,0.0,0.0,66939.69121715311
1775264669,66879.65637400307,66879.65637400307,66879.65637400307,66879.65637400307,0.0,0.0,66879.65637400307
1775268671,66872.1583176364,66872.1583176364,66872.1583176364,66872.1583176364,0.0,0.0,66872.1583176364
1775273677,66842.73653470511,66842.73653470511,66842.73653470511,66842.73653470511,0.0,0.0,66842.73653470511
1775277885,66849.63302499072,66849.63302499072,66849.63302499072,66849.63302499072,0.0,0.0,66849.63302499072
1775281242,66898.68182804435,66898.68182804435,66898.68182804435,66898.68182804435,0.0,0.0,66898.68182804435
1775283833,66949.93585862593,66949.93585862593,66949.93585862593,66949.93585862593,0.0,0.0,66949.93585862593
1775288531,66959.8290597061,66959.8290597061,66959.8290597061,66959.8290597061,0.0,0.0,66959.8290597061
1775292327,66956.39329306711,66956.39329306711,66956.39329306711,66956.39329306711,0.0,0.0,66956.39329306711
1775296755,66969.68382838744,66969.68382838744,66969.68382838744,66969.68382838744,0.0,0.0,66969.68382838744
1775299997,67055.68033246692,67055.68033246692,67055.68033246692,67055.68033246692,0.0,0.0,67055.68033246692
1775300538,67148.53813215913,67148.53813215913,67148.53813215913,67148.53813215913,0.0,0.0,67148.53813215913
1775304207,67118.41754617015,67118.41754617015,67118.41754617015,67118.41754617015,0.0,0.0,67118.41754617015
1775307780,67091.65190730197,67091.65190730197,67091.65190730197,67091.65190730197,0.0,0.0,67091.65190730197
1775311316,67202.57710061049,67202.57710061049,67202.57710061049,67202.57710061049,0.0,0.0,67202.57710061049
1775314955,67161.09858028076,67161.09858028076,67161.09858028076,67161.09858028076,0.0,0.0,67161.09858028076
1775318543,67358.32039965459,67358.32039965459,67358.32039965459,67358.32039965459,0.0,0.0,67358.32039965459
1775322145,67433.23263448066,67433.23263448066,67433.23263448066,67433.23263448066,0.0,0.0,67433.23263448066
1775325779,67337.99609944993,67337.99609944993,67337.99609944993,67337.99609944993,0.0,0.0,67337.99609944993
1775329357,67286.25215676849,67286.25215676849,67286.25215676849,67286.25215676849,0.0,0.0,67286.25215676849
1775332944,67280.01729605702,67280.01729605702,67280.01729605702,67280.01729605702,0.0,0.0,67280.01729605702
1775336586,67253.3977870876,67253.3977870876,67253.3977870876,67253.3977870876,0.0,0.0,67253.3977870876
1775340027,67354.82243829477,67354.82243829477,67354.82243829477,67354.82243829477,0.0,0.0,67354.82243829477
1775343752,67387.66168189244,67387.66168189244,67387.66168189244,67387.66168189244,0.0,0.0,67387.66168189244
1775347329,67305.53270568071,67305.53270568071,67305.53270568071,67305.53270568071,0.0,0.0,67305.53270568071
1775350907,67194.73102381348,67194.73102381348,67194.73102381348,67194.73102381348,0.0,0.0,67194.73102381348
1775354503,67097.64999707985,67097.64999707985,67097.64999707985,67097.64999707985,0.0,0.0,67097.64999707985
1775358137,67159.48840990113,67159.48840990113,67159.48840990113,67159.48840990113,0.0,0.0,67159.48840990113
1775361726,67116.68074067455,67116.68074067455,67116.68074067455,67116.68074067455,0.0,0.0,67116.68074067455
1775365370,67088.16878284267,67088.16878284267,67088.16878284267,67088.16878284267,0.0,0.0,67088.16878284267
1775368864,66898.91046104902,66898.91046104902,66898.91046104902,66898.91046104902,0.0,0.0,66898.91046104902
1775372589,66834.55616852113,66834.55616852113,66834.55616852113,66834.55616852113,0.0,0.0,66834.55616852113
1775376199,66795.06711340805,66795.06711340805,66795.06711340805,66795.06711340805,0.0,0.0,66795.06711340805
1775379789,66909.58641953235,66909.58641953235,66909.58641953235,66909.58641953235,0.0,0.0,66909.58641953235
1775383404,67013.36757024149,67013.36757024149,67013.36757024149,67013.36757024149,0.0,0.0,67013.36757024149
1775386981,67035.71402873952,67035.71402873952,67035.71402873952,67035.71402873952,0.0,0.0,67035.71402873952
1775390648,66983.49768825137,66983.49768825137,66983.49768825137,66983.49768825137,0.0,0.0,66983.49768825137
1775394253,66767.0131421243,66767.0131421243,66767.0131421243,66767.0131421243,0.0,0.0,66767.0131421243
1775397779,66876.89335408386,66876.89335408386,66876.89335408386,66876.89335408386,0.0,0.0,66876.89335408386
1775401398,66905.41123953745,66905.41123953745,66905.41123953745,66905.41123953745,0.0,0.0,66905.41123953745
1775404876,67283.50017521076,67283.50017521076,67283.50017521076,67283.50017521076,0.0,0.0,67283.50017521076
1775408610,67187.35275626543,67187.35275626543,67187.35275626543,67187.35275626543,0.0,0.0,67187.35275626543
1775412229,67332.04972364994,67332.04972364994,67332.04972364994,67332.04972364994,0.0,0.0,67332.04972364994
1775415813,67359.54022197741,67359.54022197741,67359.54022197741,67359.54022197741,0.0,0.0,67359.54022197741
1775419414,67312.40029436244,67312.40029436244,67312.40029436244,67312.40029436244,0.0,0.0,67312.40029436244
1775423015,67618.85865651761,67618.85865651761,67618.85865651761,67618.85865651761,0.0,0.0,67618.85865651761
1775426552,67524.98600017147,67524.98600017147,67524.98600017147,67524.98600017147,0.0,0.0,67524.98600017147
1775430168,68319.43753253935,68319.43753253935,68319.43753253935,68319.43753253935,0.0,0.0,68319.43753253935
1775433773,68985.52642694542,68985.52642694542,68985.52642694542,68985.52642694542,0.0,0.0,68985.52642694542
1775437422,69083.92977430127,69083.92977430127,69083.92977430127,69083.92977430127,0.0,0.0,69083.92977430127
1775440936,68800.40695728877,68800.40695728877,68800.40695728877,68800.40695728877,0.0,0.0,68800.40695728877
1775444405,69227.82786574122,69227.82786574122,69227.82786574122,69227.82786574122,0.0,0.0,69227.82786574122
1775448175,69064.09289025438,69064.09289025438,69064.09289025438,69064.09289025438,0.0,0.0,69064.09289025438
1775451730,69116.69442689166,69116.69442689166,69116.69442689166,69116.69442689166,0.0,0.0,69116.69442689166
1775455339,69171.24699553306,69171.24699553306,69171.24699553306,69171.24699553306,0.0,0.0,69171.24699553306
1775458919,68966.1397153888,68966.1397153888,68966.1397153888,68966.1397153888,0.0,0.0,68966.1397153888
1775462588,69085.18372122863,69085.18372122863,69085.18372122863,69085.18372122863,0.0,0.0,69085.18372122863
1775466186,69233.4136963385,69233.4136963385,69233.4136963385,69233.4136963385,0.0,0.0,69233.4136963385
1775469811,69734.14395438247,69734.14395438247,69734.14395438247,69734.14395438247,0.0,0.0,69734.14395438247
1775473428,69729.51473053802,69729.51473053802,69729.51473053802,69729.51473053802,0.0,0.0,69729.51473053802
1775477015,69600.5179200479,69600.5179200479,69600.5179200479,69600.5179200479,0.0,0.0,69600.5179200479
1775480630,69352.92735076058,69352.92735076058,69352.92735076058,69352.92735076058,0.0,0.0,69352.92735076058
1775484185,69373.69205341725,69373.69205341725,69373.69205341725,69373.69205341725,0.0,0.0,69373.69205341725
1775487806,69667.13541738002,69667.13541738002,69667.13541738002,69667.13541738002,0.0,0.0,69667.13541738002
1775491415,69929.83872890126,69929.83872890126,69929.83872890126,69929.83872890126,0.0,0.0,69929.83872890126
1775495004,69841.20001007705,69841.20001007705,69841.20001007705,69841.20001007705,0.0,0.0,69841.20001007705
1775498582,69564.81342982552,69564.81342982552,69564.81342982552,69564.81342982552,0.0,0.0,69564.81342982552
1775502204,69878.68104808578,69878.68104808578,69878.68104808578,69878.68104808578,0.0,0.0,69878.68104808578
1775505771,69717.8937360636,69717.8937360636,69717.8937360636,69717.8937360636,0.0,0.0,69717.8937360636
1775509420,69831.8001596643,69831.8001596643,69831.8001596643,69831.8001596643,0.0,0.0,69831.8001596643
1775513014,69517.64005572062,69517.64005572062,69517.64005572062,69517.64005572062,0.0,0.0,69517.64005572062
1775516615,68899.60245420209,68899.60245420209,68899.60245420209,68899.60245420209,0.0,0.0,68899.60245420209
1775520225,68864.23452757328,68864.23452757328,68864.23452757328,68864.23452757328,0.0,0.0,68864.23452757328
1775523771,68832.75094748284,68832.75094748284,68832.75094748284,68832.75094748284,0.0,0.0,68832.75094748284
1775527405,68427.09873546906,68427.09873546906,68427.09873546906,68427.09873546906,0.0,0.0,68427.09873546906
1775530943,68663.74447668072,68663.74447668072,68663.74447668072,68663.74447668072,0.0,0.0,68663.74447668072
1775534536,68751.88746717676,68751.88746717676,68751.88746717676,68751.88746717676,0.0,0.0,68751.88746717676
1775538042,68851.31995374622,68851.31995374622,68851.31995374622,68851.31995374622,0.0,0.0,68851.31995374622
1775541804,68619.33116054142,68619.33116054142,68619.33116054142,68619.33116054142,0.0,0.0,68619.33116054142
1775545360,68567.66396182259,68567.66396182259,68567.66396182259,68567.66396182259,0.0,0.0,68567.66396182259
1775548906,68623.99620612123,68623.99620612123,68623.99620612123,68623.99620612123,0.0,0.0,68623.99620612123
1775552630,68946.09680366235,68946.09680366235,68946.09680366235,68946.09680366235,0.0,0.0,68946.09680366235
1775556017,69141.14072015522,69141.14072015522,69141.14072015522,69141.14072015522,0.0,0.0,69141.14072015522
1775559799,68229.74780513061,68229.74780513061,68229.74780513061,68229.74780513061,0.0,0.0,68229.74780513061
1775563375,68354.49021829801,68354.49021829801,68354.49021829801,68354.49021829801,0.0,0.0,68354.49021829801
1775567051,68410.07652754907,68410.07652754907,68410.07652754907,68410.07652754907,0.0,0.0,68410.07652754907
1775570588,68261.13224800787,68261.13224800787,68261.13224800787,68261.13224800787,0.0,0.0,68261.13224800787
1775574257,67946.5734483157,67946.5734483157,67946.5734483157,67946.5734483157,0.0,0.0,67946.5734483157
1775577737,68143.49762077775,68143.49762077775,68143.49762077775,68143.49762077775,0.0,0.0,68143.49762077775
1775581375,68212.47656909314,68212.47656909314,68212.47656909314,68212.47656909314,0.0,0.0,68212.47656909314
1775584984,68696.07855831205,68696.07855831205,68696.07855831205,68696.07855831205,0.0,0.0,68696.07855831205
1775588624,68422.4839048095,68422.4839048095,68422.4839048095,68422.4839048095,0.0,0.0,68422.4839048095
1775592195,68980.0719686061,68980.0719686061,68980.0719686061,68980.0719686061,0.0,0.0,68980.0719686061
1775595802,69283.45294227805,69283.45294227805,69283.45294227805,69283.45294227805,0.0,0.0,69283.45294227805
1775599411,69902.9648185693,69902.9648185693,69902.9648185693,69902.9648185693,0.0,0.0,69902.9648185693
1775602979,71406.79268018887,71406.79268018887,71406.79268018887,71406.79268018887,0.0,0.0,71406.79268018887
1775606630,71975.62171045873,71975.62171045873,71975.62171045873,71975.62171045873,0.0,0.0,71975.62171045873
1775610225,71675.99566085906,71675.99566085906,71675.99566085906,71675.99566085906,0.0,0.0,71675.99566085906
1775613609,71455.72565809466,71455.72565809466,71455.72565809466,71455.72565809466,0.0,0.0,71455.72565809466
1775617444,71319.15990521638,71319.15990521638,71319.15990521638,71319.15990521638,0.0,0.0,71319.15990521638
1775621028,71288.57608171008,71288.57608171008,71288.57608171008,71288.57608171008,0.0,0.0,71288.57608171008
1775624567,71588.90550886675,71588.90550886675,71588.90550886675,71588.90550886675,0.0,0.0,71588.90550886675
1775628148,71715.30467887901,71715.30467887901,71715.30467887901,71715.30467887901,0.0,0.0,71715.30467887901
1775631603,71716.33126607565,71716.33126607565,71716.33126607565,71716.33126607565,0.0,0.0,71716.33126607565
1775635354,71607.85137669035,71607.85137669035,71607.85137669035,71607.85137669035,0.0,0.0,71607.85137669035
1775638933,71769.45685444491,71769.45685444491,71769.45685444491,71769.45685444491,0.0,0.0,71769.45685444491
1775642547,71684.51069741158,71684.51069741158,71684.51069741158,71684.51069741158,0.0,0.0,71684.51069741158
1775646133,71500.27882941788,71500.27882941788,71500.27882941788,71500.27882941788,0.0,0.0,71500.27882941788
1775649717,71677.1185370044,71677.1185370044,71677.1185370044,71677.1185370044,0.0,0.0,71677.1185370044
1775653369,72088.64825915922,72088.64825915922,72088.64825915922,72088.64825915922,0.0,0.0,72088.64825915922
1775656917,71595.26553578468,71595.26553578468,71595.26553578468,71595.26553578468,0.0,0.0,71595.26553578468
1775660559,70839.24039381472,70839.24039381472,70839.24039381472,70839.24039381472,0.0,0.0,70839.24039381472
1775664156,71300.97902964945,71300.97902964945,71300.97902964945,71300.97902964945,0.0,0.0,71300.97902964945
1775667690,71616.877152209,71616.877152209,71616.877152209,71616.877152209,0.0,0.0,71616.877152209
1775671313,71892.24518699429,71892.24518699429,71892.24518699429,71892.24518699429,0.0,0.0,71892.24518699429
1775674801,71229.56326243738,71229.56326243738,71229.56326243738,71229.56326243738,0.0,0.0,71229.56326243738
1775678534,71305.21033797062,71305.21033797062,71305.21033797062,71305.21033797062,0.0,0.0,71305.21033797062
1775682117,71362.71539046324,71362.71539046324,71362.71539046324,71362.71539046324,0.0,0.0,71362.71539046324
1775685745,71530.37434625559,71530.37434625559,71530.37434625559,71530.37434625559,0.0,0.0,71530.37434625559
1775689349,71084.7379943279,71084.7379943279,71084.7379943279,71084.7379943279,0.0,0.0,71084.7379943279
1775692869,71117.07713411814,71117.07713411814,71117.07713411814,71117.07713411814,0.0,0.0,71117.07713411814
1775696522,70845.22545982263,70845.22545982263,70845.22545982263,70845.22545982263,0.0,0.0,70845.22545982263
1775700011,70922.75282918435,70922.75282918435,70922.75282918435,70922.75282918435,0.0,0.0,70922.75282918435
1775703816,71068.58019162083,71068.58019162083,71068.58019162083,71068.58019162083,0.0,0.0,71068.58019162083
1775707417,70981.6288101902,70981.6288101902,70981.6288101902,70981.6288101902,0.0,0.0,70981.6288101902
1775711146,70799.60700836459,70799.60700836459,70799.60700836459,70799.60700836459,0.0,0.0,70799.60700836459
1775714684,70965.48437451581,70965.48437451581,70965.48437451581,70965.48437451581,0.0,0.0,70965.48437451581
1775718243,71016.5630113181,71016.5630113181,71016.5630113181,71016.5630113181,0.0,0.0,71016.5630113181
1775721751,70978.52324259015,70978.52324259015,70978.52324259015,70978.52324259015,0.0,0.0,70978.52324259015
1775725354,71246.89042396861,71246.89042396861,71246.89042396861,71246.89042396861,0.0,0.0,71246.89042396861
1775728955,71507.87481912013,71507.87481912013,71507.87481912013,71507.87481912013,0.0,0.0,71507.87481912013
1775732534,71300.96039707496,71300.96039707496,71300.96039707496,71300.96039707496,0.0,0.0,71300.96039707496
1775736178,71155.21114397157,71155.21114397157,71155.21114397157,71155.21114397157,0.0,0.0,71155.21114397157
1775739686,71276.76446761427,71276.76446761427,71276.76446761427,71276.76446761427,0.0,0.0,71276.76446761427
1775743344,70785.05000466589,70785.05000466589,70785.05000466589,70785.05000466589,0.0,0.0,70785.05000466589
1775747031,71127.957103332,71127.957103332,71127.957103332,71127.957103332,0.0,0.0,71127.957103332
1775750594,72118.44858894373,72118.44858894373,72118.44858894373,72118.44858894373,0.0,0.0,72118.44858894373
1775754141,72037.6426727806,72037.6426727806,72037.6426727806,72037.6426727806,0.0,0.0,72037.6426727806
1775757812,72336.54140048083,72336.54140048083,72336.54140048083,72336.54140048083,0.0,0.0,72336.54140048083
1775761371,71893.610912954,71893.610912954,71893.610912954,71893.610912954,0.0,0.0,71893.610912954
1775764988,72070.08677387866,72070.08677387866,72070.08677387866,72070.08677387866,0.0,0.0,72070.08677387866
1775768545,72383.7859971068,72383.7859971068,72383.7859971068,72383.7859971068,0.0,0.0,72383.7859971068
1775772180,72266.84687965605,72266.84687965605,72266.84687965605,72266.84687965605,0.0,0.0,72266.84687965605
1775775754,72038.73499515245,72038.73499515245,72038.73499515245,72038.73499515245,0.0,0.0,72038.73499515245
1775779323,71770.7468500515,71770.7468500515,71770.7468500515,71770.7468500515,0.0,0.0,71770.7468500515
1775782961,71901.79175365834,71901.79175365834,71901.79175365834,71901.79175365834,0.0,0.0,71901.79175365834
1775786567,72173.42838519269,72173.42838519269,72173.42838519269,72173.42838519269,0.0,0.0,72173.42838519269
1775790188,71953.23424014167,71953.23424014167,71953.23424014167,71953.23424014167,0.0,0.0,71953.23424014167
1775793759,71865.73686761591,71865.73686761591,71865.73686761591,71865.73686761591,0.0,0.0,71865.73686761591
1775797219,72079.56841539979,72079.56841539979,72079.56841539979,72079.56841539979,0.0,0.0,72079.56841539979
1775801045,72112.96420024637,72112.96420024637,72112.96420024637,72112.96420024637,0.0,0.0,72112.96420024637
1775804583,71817.12552073848,71817.12552073848,71817.12552073848,71817.12552073848,0.0,0.0,71817.12552073848
1775808222,71470.27731650925,71470.27731650925,71470.27731650925,71470.27731650925,0.0,0.0,71470.27731650925
1775811793,71593.7324591,71593.7324591,71593.7324591,71593.7324591,0.0,0.0,71593.7324591
1775815348,71796.50490633331,71796.50490633331,71796.50490633331,71796.50490633331,0.0,0.0,71796.50490633331
1775818955,71920.85028120317,71920.85028120317,71920.85028120317,71920.85028120317,0.0,0.0,71920.85028120317
1775822551,72119.88962425478,72119.88962425478,72119.88962425478,72119.88962425478,0.0,0.0,72119.88962425478
1775826150,72262.57545693751,72262.57545693751,72262.57545693751,72262.57545693751,0.0,0.0,72262.57545693751
1775829781,72352.99495246565,72352.99495246565,72352.99495246565,72352.99495246565,0.0,0.0,72352.99495246565
1775833246,72910.286509564,72910.286509564,72910.286509564,72910.286509564,0.0,0.0,72910.286509564
1775836905,72416.71456276764,72416.71456276764,72416.71456276764,72416.71456276764,0.0,0.0,72416.71456276764
1775840544,73047.87605887717,73047.87605887717,73047.87605887717,73047.87605887717,0.0,0.0,73047.87605887717
1775844122,73108.13417606706,73108.13417606706,73108.13417606706,73108.13417606706,0.0,0.0,73108.13417606706
